Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std,TEXTURE,New Target,New Target Name
127,[0 0 0 ... 0 4 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0053_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,277116.51,672,536,297,72.0,73.0,61.0,796.0,947.0,941.0,28.0,31.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999997387754,0.0007570119244656,0.0161133966477842,0.06570362547529,[10.  3.  1. ...  8.  0.  2.],22.887533,39.039898,"[ 7.45908805e-01  1.82775498e+01  9.86666105e-01  6.85324632e+02
  9.00220950e-01  1.88040167e+01  2.72302098e+03  1.60544597e+00
  2.02737402e+00  3.59032137e-03  9.44856353e-01 -5.95991752e-01
  9.06040607e-01]",0,Black-Gold-250ml-1000ml
128,[0 0 0 ... 0 4 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0091_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,277116.51,658,538,297,69.0,70.0,59.0,858.0,1021.0,1015.0,29.0,32.0,32.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999981194,0.000659883387411,0.0163600836934463,0.0656426356392786,[54.  0.  0. ...  1.  1. 16.],23.709635,38.546158,"[ 7.45910375e-01  1.66840615e+01  9.87336249e-01  6.58677414e+02
  9.00166244e-01  1.81874310e+01  2.61802560e+03  1.60646903e+00
  2.01418310e+00  3.13581754e-03  9.40115527e-01 -6.00725733e-01
  9.06848060e-01]",0,Black-Gold-250ml-1000ml
129,[0 0 0 ... 0 4 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0148_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,275253.55,664,544,296,65.0,66.0,54.0,595.0,719.0,711.0,24.0,27.0,27.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999888908,0.0008314604651858,0.0165672992674233,0.0654202386900072,[20.  0.  0. ...  8.  0.  0.],23.65966,38.57875,"[ 7.47938165e-01  1.55656552e+01  9.85815865e-01  5.48657055e+02
  9.02897191e-01  1.68620770e+01  2.17906256e+03  1.56782300e+00
  1.95599151e+00  4.56404835e-03  9.13306083e-01 -6.05397433e-01
  9.03746087e-01]",0,Black-Gold-250ml-1000ml
130,[0 0 0 ... 0 0 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0085_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,275253.55,658,536,296,66.0,67.0,56.0,700.0,846.0,832.0,26.0,29.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.999999999964543,0.0008269350386045,0.0162745845737839,0.0654510481429432,[21. 37. 24. ...  4. 99. 18.],24.065863,38.324535,"[ 7.47936581e-01  1.48453632e+01  9.87320513e-01  5.85360194e+02
  9.01134599e-01  1.72363604e+01  2.32659541e+03  1.57842187e+00
  1.98611063e+00  4.39842773e-03  9.31770544e-01 -5.98214040e-01
  9.03427897e-01]",0,Black-Gold-250ml-1000ml
131,[0 0 0 ... 0 4 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0134_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,275253.55,664,534,296,66.0,67.0,56.0,647.0,815.0,825.0,25.0,29.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999796996,0.0009257138701318,0.0165056929610267,0.0654358092726111,[ 1.  0.  0. ... 11.  0.  0.],23.630596,38.596924,"[ 7.47939021e-01  1.40182230e+01  9.87783147e-01  5.73676727e+02
  9.03357507e-01  1.70914642e+01  2.28068869e+03  1.57819996e+00
  1.96242227e+00  4.39267869e-03  9.09945582e-01 -6.08927864e-01
  9.05735954e-01]",0,Black-Gold-250ml-1000ml
132,[0 0 0 ... 8 4 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0161_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,275253.55,664,542,296,68.0,68.0,56.0,661.0,801.0,797.0,26.0,28.0,28.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999763208,0.000594487587344,0.016490482084432,0.0654396442219913,[58.  7.  0. ...  0.  0.  0.],23.60577,38.615623,"[ 7.47934024e-01  1.61042322e+01  9.86332691e-01  5.89103936e+02
  9.02353160e-01  1.74011253e+01  2.34031151e+03  1.57698314e+00
  1.97364728e+00  4.38088195e-03  9.21803124e-01 -6.03813078e-01
  9.04644342e-01]",0,Black-Gold-250ml-1000ml
133,[0 0 0 ... 0 4 0],0,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 10 - Trasparente - Nero - Oro - 32 mm - 250 ml/Product_Prod0120_Cam00_Pre00_Img000_ResM031_ResImg000.png,1024,1280,3,273396.87,658,548,295,67.0,68.0,56.0,632.0,758.0,756.0,25.0,28.0,27.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999973116,0.0006858400954518,0.0161915353893389,0.0650440135270554,[20.  0.  0. ...  2. 63.  2.],23.220144,38.848316,"[ 7.49900153e-01  1.50330774e+01  9.86814666e-01  5.70019565e+02
  9.03308560e-01  1.70873511e+01  2.26504518e+03  1.55704547e+00
  1.94684875e+00  4.34567026e-03  9.11390114e-01 -6.03146401e-01
  9.02008782e-01]",0,Black-Gold-250ml-1000ml
134,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0108_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,590,490,302,73.0,80.0,75.0,353.0,488.0,616.0,19.0,22.0,25.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990322,0.0008350821726505,0.0175229593278107,0.0663588980435788,[58.  8.  2. ...  2.  0.  1.],23.119215,38.90505,"[ 7.37987932e-01  1.66997319e+01  9.89605324e-01  8.03224155e+02
  8.97968763e-01  2.19124263e+01  3.19619689e+03  1.60956273e+00
  2.02355946e+00  4.26556952e-03  9.44913559e-01 -5.97178195e-01
  9.06208921e-01]",0,Black-Gold-250ml-1000ml
135,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0077_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,596,478,301,73.0,80.0,75.0,330.0,452.0,576.0,18.0,21.0,24.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999840148,0.0007865186151408,0.0175553182392662,0.0661818958464354,[19.  2.  0. ...  1.  0.  2.],23.17346,38.872944,"[ 7.40042560e-01  1.51128619e+01  9.90471274e-01  7.92956953e+02
  8.98448115e-01  2.17354199e+01  3.15671495e+03  1.59097363e+00
  2.00087826e+00  4.36680780e-03  9.35865887e-01 -5.95356465e-01
  9.03533415e-01]",0,Black-Gold-250ml-1000ml
136,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0104_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,462,300,72.0,79.0,74.0,374.0,516.0,645.0,19.0,23.0,25.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999782336,0.0009094034315717,0.0172465364209279,0.0658829147420893,[37.  0.  0. ...  9.  0.  0.],22.279476,39.384712,"[ 7.41974852e-01  1.44659495e+01  9.90572597e-01  7.67169380e+02
  8.99535932e-01  2.11225194e+01  3.05421157e+03  1.58569919e+00
  1.99032922e+00  4.19296454e-03  9.30577624e-01 -5.99660163e-01
  9.04390810e-01]",0,Black-Gold-250ml-1000ml
137,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0085_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,596,456,301,68.0,74.0,70.0,464.0,714.0,894.0,22.0,27.0,30.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999750372,0.0010826856188154,0.0177848102357885,0.0660783764327122,[0. 0. 0. ... 3. 0. 1.],21.826101,39.643166,"[ 7.40042840e-01  1.49958609e+01  9.89699488e-01  7.27861739e+02
  8.98432234e-01  2.01633541e+01  2.89645109e+03  1.61382844e+00
  2.01351382e+00  4.41598287e-03  9.38106593e-01 -6.05933860e-01
  9.08879232e-01]",0,Black-Gold-250ml-1000ml
138,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0075_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,594,454,300,68.0,74.0,69.0,465.0,700.0,876.0,22.0,26.0,30.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999147022,0.0009325369213374,0.0170076134577749,0.0659873001956967,[11.  0.  0. ...  2.  0.  0.],22.44504,39.302757,"[ 7.41980970e-01  1.48706735e+01  9.89556241e-01  7.11884802e+02
  9.00863593e-01  1.98575998e+01  2.83266854e+03  1.59399304e+00
  1.98588362e+00  4.54063721e-03  9.24994299e-01 -6.08102351e-01
  9.07426415e-01]",0,Black-Gold-250ml-1000ml
139,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0009_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,598,448,300,74.0,81.0,76.0,370.0,518.0,654.0,19.0,23.0,26.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999985436,0.0009437237106942,0.0173108119779926,0.0658660554617558,[145.  32.   0. ...   2.   0.   0.],22.491014,39.26654,"[ 7.41969106e-01  1.49037855e+01  9.90807942e-01  8.10625435e+02
  8.99525524e-01  2.17653467e+01  3.22759795e+03  1.58584112e+00
  1.98785193e+00  4.16966353e-03  9.31985058e-01 -5.99901507e-01
  9.04283484e-01]",0,Black-Gold-250ml-1000ml
140,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0046_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,594,482,299,59.0,69.0,79.0,592.0,717.0,538.0,24.0,27.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999912254,0.0007686005065908,0.0163996852609672,0.0657601852422124,[39.  4.  0. ...  5.  0.  2.],23.611736,38.60692,"[ 7.44014399e-01  1.58285898e+01  9.88286493e-01  6.75600818e+02
  9.00706452e-01  1.93762585e+01  2.68657468e+03  1.57956264e+00
  1.98761596e+00  4.27393051e-03  9.34516966e-01 -5.98515412e-01
  9.03687996e-01]",1,Red-Gold
141,[0 0 0 ... 0 0 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0017_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,472,300,60.0,70.0,79.0,568.0,703.0,559.0,24.0,27.0,24.0,[0. 0. 0. ... 0. 0. 0.],0.9999999998228376,0.0007303789325955,0.0166231171624086,0.066338089011531,[0. 0. 0. ... 5. 0. 1.],22.406218,39.316643,"[ 7.41988644e-01  1.68898707e+01  9.87876120e-01  6.96496145e+02
  8.99464367e-01  1.98113214e+01  2.76909471e+03  1.57573274e+00
  1.99320537e+00  3.80814250e-03  9.46791780e-01 -5.90677011e-01
  9.00918163e-01]",1,Red-Gold
142,[0 0 0 ... 0 0 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0042_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,598,460,301,66.0,76.0,85.0,552.0,730.0,533.0,24.0,27.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999840072,0.0009357957952459,0.0170717491268422,0.0662240549925245,[59.  0.  0. ...  1.  0.  6.],22.447872,39.294853,"[ 7.40038482e-01  1.52544168e+01  9.90493846e-01  8.02278364e+02
  8.98395551e-01  2.15294248e+01  3.19385904e+03  1.61427961e+00
  2.02886958e+00  4.29377293e-03  9.49260551e-01 -5.98215426e-01
  9.07071828e-01]",1,Red-Gold
143,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0103_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,462,300,62.0,71.0,80.0,509.0,628.0,460.0,23.0,25.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999857778,0.0009186250547746,0.0167954871510991,0.0659993415481742,[0. 0. 0. ... 1. 0. 0.],22.488585,39.27381,"[ 7.41976354e-01  1.57746765e+01  9.88845945e-01  7.07071596e+02
  8.99793783e-01  2.01553571e+01  2.81251171e+03  1.57784716e+00
  1.98561340e+00  4.30817998e-03  9.35476196e-01 -5.96266091e-01
  9.02587083e-01]",1,Red-Gold
144,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0070_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,172020.9,600,456,234,49.0,56.0,71.0,287.0,319.0,286.0,17.0,18.0,17.0,[0. 0. 0. ... 0. 0. 0.],0.995663677534606,0.0010915751199379,0.0106281419112043,0.0534439569941271,[19. 68.  0. ... 11.  3.  3.],21.480318,39.83462,"[ 8.38632260e-01  6.80018942e+00  9.88541780e-01  2.96713378e+02
  9.42678799e-01  1.00011991e+01  1.18005332e+03  9.78441913e-01
  1.18932231e+00  5.63926034e-03  5.82352579e-01 -6.35094826e-01
  8.18067596e-01]",1,Red-Gold
145,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0039_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,466,300,61.0,70.0,80.0,480.0,591.0,453.0,22.0,24.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.999999999966338,0.0004446487321118,0.0167643910835007,0.0660917477711818,[33. 12.  6. ...  2.  0.  0.],22.718903,39.14015,"[ 7.41980438e-01  1.52504123e+01  9.88899050e-01  6.86840920e+02
  8.99325333e-01  1.98894303e+01  2.73211327e+03  1.57042803e+00
  1.98359837e+00  4.35184537e-03  9.41868994e-01 -5.91570864e-01
  9.00450969e-01]",1,Red-Gold
146,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0045_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,478,300,58.0,68.0,77.0,612.0,738.0,545.0,25.0,27.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999923854,0.0008430889444507,0.0165718268068354,0.0660558553780321,[55.  0.  0. ... 15.  4.  0.],22.297739,39.37969,"[ 7.41980824e-01  1.62353468e+01  9.87805991e-01  6.65654405e+02
  9.00021675e-01  1.92558712e+01  2.64638227e+03  1.59235901e+00
  2.00507307e+00  4.24444896e-03  9.39920369e-01 -5.98151992e-01
  9.05040555e-01]",1,Red-Gold
147,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0097_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,466,300,62.0,72.0,81.0,710.0,881.0,694.0,27.0,30.0,26.0,[0. 0. 0. ... 0. 0. 0.],0.9999999998419752,0.0007031663554335,0.0165199580961123,0.0661532683724307,[125.  17.   0. ...   5.   0.   0.],22.120712,39.47917,"[ 7.41978600e-01  1.63201280e+01  9.89112258e-01  7.49411977e+02
  8.99113277e-01  2.02998957e+01  2.98132778e+03  1.60653701e+00
  2.02515928e+00  3.88111937e-03  9.47747319e-01 -5.96974554e-01
  9.06252088e-01]",1,Red-Gold
148,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0037_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,172020.9,594,476,234,50.0,57.0,73.0,313.0,344.0,285.0,18.0,19.0,17.0,[0. 0. 0. ... 0. 0. 0.],0.9999999996839506,0.0009314993171349,0.0108776799850142,0.0530792110203631,[7. 0. 0. ... 0. 0. 0.],23.840996,38.463104,"[ 8.38620738e-01  6.51194041e+00  9.89465137e-01  3.09040951e+02
  9.41997488e-01  1.01988229e+01  1.22965186e+03  9.86228890e-01
  1.19588151e+00  5.48823237e-03  5.82660141e-01 -6.38079471e-01
  8.20823239e-01]",1,Red-Gold
149,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0016_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,588,458,300,65.0,74.0,83.0,530.0,682.0,466.0,23.0,26.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999799726,0.0007738348022915,0.0171454941768226,0.0661206446498525,[0. 0. 0. ... 0. 0. 0.],23.334959,38.78182,"[ 7.41967348e-01  1.59804756e+01  9.89554837e-01  7.64910438e+02
  9.00411486e-01  2.09829403e+01  3.04366128e+03  1.59437801e+00
  1.99529423e+00  4.38515515e-03  9.30888732e-01 -6.03302488e-01
  9.06304130e-01]",1,Red-Gold
150,[0 0 0 ... 0 0 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0095_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,170553.78,596,464,233,56.0,62.0,77.0,855.0,963.0,738.0,29.0,31.0,27.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999656036,0.0006120380337794,0.0104161121926049,0.0529613656767999,[0. 0. 0. ... 0. 0. 3.],21.276363,39.946846,"[ 8.40323293e-01  7.65331924e+00  9.90509869e-01  4.03188380e+02
  9.41167089e-01  1.09565386e+01  1.60510020e+03  9.94240409e-01
  1.21020524e+00  3.84251331e-03  6.01746867e-01 -6.33358862e-01
  8.21052069e-01]",1,Red-Gold
151,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0043_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,610,468,300,61.0,71.0,80.0,565.0,687.0,517.0,24.0,26.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999881648,0.0007455314558684,0.0167394929825274,0.0660980582660296,[0. 0. 0. ... 0. 0. 0.],22.915863,39.02497,"[ 7.41977222e-01  1.67969779e+01  9.88127576e-01  7.07339505e+02
  8.99211572e-01  2.00347039e+01  2.81256104e+03  1.58350844e+00
  2.00105788e+00  4.18899386e-03  9.43834939e-01 -5.94275156e-01
  9.03095046e-01]",1,Red-Gold
152,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0047_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,608,490,300,58.0,68.0,78.0,490.0,625.0,500.0,22.0,25.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990152,0.0008313045306871,0.0165942200344646,0.0660924697985875,[113.   2.   0. ...   0.   0.   2.],22.380972,39.33021,"[ 7.41990679e-01  1.57310558e+01  9.88124193e-01  6.62259768e+02
  9.00306953e-01  1.94157316e+01  2.63330802e+03  1.57128369e+00
  1.98640394e+00  4.33713744e-03  9.38002622e-01 -5.93238268e-01
  9.01395385e-01]",1,Red-Gold
153,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0040_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,598,472,300,70.0,80.0,89.0,538.0,732.0,433.0,23.0,27.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.999999999977883,0.0008388625285935,0.0177112069225889,0.0659713632481612,[37.  0.  0. ...  0.  0.  0.],22.841307,39.063408,"[ 7.41963419e-01  1.47279068e+01  9.91624831e-01  8.79195193e+02
  8.99485354e-01  2.26173961e+01  3.50205287e+03  1.59509268e+00
  1.99424305e+00  4.74163341e-03  9.24415515e-01 -6.03929785e-01
  9.06464053e-01]",1,Red-Gold
154,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0015_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,588,468,299,65.0,75.0,84.0,483.0,620.0,411.0,22.0,25.0,20.0,[0. 0. 0. ... 0. 0. 0.],0.999999999934694,0.0005161787844242,0.0169944922758175,0.0659060503785602,[0. 0. 0. ... 4. 0. 0.],22.839645,39.07416,"[ 7.44010184e-01  1.53037133e+01  9.89990594e-01  7.64406493e+02
  9.00334212e-01  2.10011818e+01  3.04232226e+03  1.56862157e+00
  1.97149655e+00  4.61700455e-03  9.31796885e-01 -5.98259699e-01
  9.02183368e-01]",1,Red-Gold
155,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0096_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,594,460,300,61.0,71.0,80.0,645.0,774.0,618.0,25.0,28.0,25.0,[0. 0. 0. ... 0. 0. 0.],0.999999999972502,0.0008307569952823,0.0164116384622841,0.0661380437087119,[23.  1.  0. ...  1.  0.  0.],22.154291,39.46222,"[ 7.41973902e-01  1.55764881e+01  9.89270289e-01  7.25797328e+02
  8.98706666e-01  2.01232484e+01  2.88761282e+03  1.58892046e+00
  2.01257843e+00  3.19933908e-03  9.50509125e-01 -5.91025788e-01
  9.02742624e-01]",1,Red-Gold
156,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0069_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,608,474,299,60.0,70.0,79.0,514.0,620.0,471.0,23.0,25.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999996970412,0.0004113338566545,0.016559318024224,0.0656776932992195,[129.  16.   0. ...   7.   0.   0.],23.202866,38.854523,"[ 7.44019413e-01  1.50637280e+01  9.88877644e-01  6.77125343e+02
  9.00715960e-01  1.95908847e+01  2.69343764e+03  1.55988438e+00
  1.96647122e+00  4.13658924e-03  9.34311522e-01 -5.94211140e-01
  9.00045952e-01]",1,Red-Gold
157,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0038_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,618,498,300,65.0,75.0,84.0,469.0,614.0,423.0,22.0,25.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999723094,0.0008995366304718,0.0172573260597867,0.0659647529300199,[31.  1.  0. ...  3.  0.  0.],22.647348,39.18272,"[ 7.41966106e-01  1.58912316e+01  9.89585142e-01  7.62854050e+02
  8.99483829e-01  2.10743312e+01  3.03552497e+03  1.58650252e+00
  1.99195339e+00  4.50021460e-03  9.36151684e-01 -5.99478799e-01
  9.04461095e-01]",1,Red-Gold
158,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0044_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,169092.94,596,486,232,53.0,59.0,74.0,308.0,339.0,290.0,18.0,18.0,17.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999974964,0.0009291818818558,0.0106855968520354,0.0530130373200864,[0. 0. 0. ... 7. 0. 0.],22.096655,39.495342,"[ 8.40314019e-01  7.41435270e+00  9.88720853e-01  3.28649528e+02
  9.41726147e-01  1.04895656e+01  1.30718376e+03  9.74300351e-01
  1.18605496e+00  5.41710179e-03  5.88297462e-01 -6.32804322e-01
  8.16263535e-01]",1,Red-Gold
